iso_alpha_3,year,population_gnrl_rural,population_gnrl_urban,gdp_mmm_usd
CHN,1989,,,1555.8967349453258
CHN,1990,,,1616.39
CHN,1991,,,1766.11
CHN,1992,,,2017.33
CHN,1993,,,2297.41
CHN,1994,,,2596.92
CHN,1995,,,2881.38
CHN,1996,,,3167.29
CHN,1997,,,3459.85
CHN,1998,,,3731.3
CHN,1999,,,4017.18
CHN,2000,,,4358.25
CHN,2001,,,4721.54
CHN,2002,,,5152.79
CHN,2003,,,5670.02
CHN,2004,,,6243.47
CHN,2005,,,6954.89
CHN,2006,,,7839.61
CHN,2007,,,8955.26
CHN,2008,,,9819.5
CHN,2009,,,10742.41
CHN,2010,,,11884.96
CHN,2011,665644371.15,679390628.85,13020.07
CHN,2012,653193546.5,700996453.5,14043.93
CHN,2013,640545578.8,722694421.2,15134.61
CHN,2014,627502482.6,744357517.4,16258.47
CHN,2015,614037700.0,765822300.0,17403.28
CHN,2016,600413465.6,787376534.4,18595.19
CHN,2017,586968786.0,809246214.0,19887.03
CHN,2018,572999404.8,829760595.2,21229.36
CHN,2019,558762145.4,848982854.6,22492.62
CHN,2020,544223673.51064,866705688.48936,22996.15
CHN,2021,515829499.300875,864582791.299125,24938.97
CHN,2022,499662779.46447,881932777.73553,25684.41
CHN,2023,483496059.62806505,899282764.171935,27030.273084
CHN,2024,467329339.7916599,916632750.60834,28285.018360559276
CHN,2025,451162619.955255,933982737.044745,29440.744210771725
CHN,2026,434300664.372852,949945870.027148,30550.660267517822
CHN,2027,417438708.790449,965909003.0095508,31643.45738528694
CHN,2028,400576753.208046,981872135.9919538,32713.006244909637
CHN,2029,383714797.625643,997835268.974357,33794.49823136636
CHN,2030,366852842.04324,1013798401.95676,34902.34332793278
CHN,2031,349651053.849527,1027924948.35047,36036.796403702705
CHN,2032,332449265.655814,1042051494.74419,37152.998592876924
CHN,2033,315247477.462101,1056178041.1379,38219.037041080155
CHN,2034,298045689.268388,1070304587.53161,39238.451513174485
CHN,2035,280843901.074675,1084431133.92532,40222.48821289294
CHN,2036,263710684.67016,1096426733.92984,41179.284490251695
CHN,2037,246577468.26564503,1108422333.93435,42106.664742080786
CHN,2038,229444251.86112997,1120417933.93887,43010.79273627218
CHN,2039,212311035.456615,1132413533.94338,43890.87596408614
CHN,2040,195177819.0521,1144409133.9479,44750.51307412422
CHN,2041,178510709.338279,1154182881.26172,45596.18488045639
CHN,2042,161843599.624458,1163956628.57554,46422.874751886644
CHN,2043,145176489.91063702,1173730375.88936,47227.724361714296
CHN,2044,128509380.196816,1183504123.20318,47999.65561858746
CHN,2045,111842270.482995,1193277870.517,48733.5346651682
CHN,2046,95963819.91850609,1200759911.88149,49424.72312988153
CHN,2047,80085369.3540172,1208241953.24598,50075.38965969924
CHN,2048,64206918.7895282,1215723994.6104698,50689.686017534805
CHN,2049,48328468.22503921,1223206035.97496,51265.495176273755
CHN,2050,32450017.6605503,1230688077.33945,51802.875462632
CHN,2051,,,52302.927894533386
CHN,2052,,,52769.252143609454
CHN,2053,,,53202.31930156583
CHN,2054,,,53614.44023595519
CHN,2055,,,54007.66692399741
CHN,2056,,,54384.4746985744
CHN,2057,,,54747.95803190682
CHN,2058,,,55094.36886870043
CHN,2059,,,55418.28136319913
CHN,2060,,,55714.70438993954
CHN,2061,,,55980.53101585309
CHN,2062,,,56222.91187301595
CHN,2063,,,56448.58869326896
CHN,2064,,,56668.77353103485
CHN,2065,,,56897.53681809621
CHN,2066,,,57137.17682352607
CHN,2067,,,57378.95327188115
CHN,2068,,,57613.19890930834
CHN,2069,,,57829.37662730522
CHN,2070,,,58020.49920965732
CHN,2071,,,58178.297331203714
CHN,2072,,,58307.49577616863
CHN,2073,,,58419.296913997445
CHN,2074,,,58522.37365914084
CHN,2075,,,58627.42605685605
CHN,2076,,,58743.36818274633
CHN,2077,,,58867.14554227307
CHN,2078,,,58993.259553338605
CHN,2079,,,59110.10944332656
CHN,2080,,,59206.40634363216
CHN,2081,,,59280.27435411477
CHN,2082,,,59333.9484987052
CHN,2083,,,59375.60130057534
CHN,2084,,,59413.86228557985
CHN,2085,,,59455.50022043789
CHN,2086,,,59503.46433967642
CHN,2087,,,59556.50946753016
CHN,2088,,,59608.779119994855
CHN,2089,,,59654.440761359656
CHN,2090,,,59686.60373705369
CHN,2091,,,59704.1644666639
CHN,2092,,,59710.50189891333
CHN,2093,,,59708.02337696361
CHN,2094,,,59699.6328465534
CHN,2095,,,59688.11858553249
CHN,2096,,,59676.26599629584
CHN,2097,,,59666.85489662631
CHN,2098,,,59662.66156071653
CHN,2099,,,59666.45736863085
CHN,2100,,,59681.01288466413
CIV,1979,,,44.69078581046717
CIV,1980,,,47.01291904117904
CIV,1981,,,48.65743094923948
CIV,1982,,,48.754745811137965
CIV,1983,,,47.53587716585951
CIV,1984,,,46.58515962254232
CIV,1985,,,48.26222536895385
CIV,1986,,,50.57881218666363
CIV,1987,,,50.325918125730325
CIV,1988,,,50.89963359236366
CIV,1989,,,52.40117278333839
CIV,1990,,,51.83
CIV,1991,,,51.85
CIV,1992,,,51.72
CIV,1993,,,51.62
CIV,1994,,,52.04
CIV,1995,,,55.75
CIV,1996,,,60.06
CIV,1997,,,65.85
CIV,1998,,,68.66
CIV,1999,,,69.46
CIV,2000,,,69.28
CIV,2001,,,67.79
CIV,2002,,,65.94
CIV,2003,,,62.82
CIV,2004,,,64.82
CIV,2005,,,65.47
CIV,2006,,,67.31
CIV,2007,,,68.05
CIV,2008,,,71.31
CIV,2009,,,73.88
CIV,2010,,,78.93
CIV,2011,10987260.38348,10041391.61652,74.69
CIV,2012,11167476.59664,10379711.40336,80.39
CIV,2013,11354524.20942,10732981.79058,89.04
CIV,2014,11547142.04592,11100529.95408,97.38
CIV,2015,11742211.38288,11483936.61712,104.39
CIV,2016,11939712.04394,11883013.95606,111.88
CIV,2017,12139071.3315,12298403.6685,120.17
CIV,2018,12339323.72946,12729902.27054,125.99
CIV,2019,12539648.89594,13176905.10406,134.2
CIV,2020,12739124.1285,13639150.8715,136.53
CIV,2021,11222135.972008802,12241600.6239912,146.09
CIV,2022,11263173.2266926,12512151.2153074,155.94
CIV,2023,11304210.4813765,12782701.8066235,165.60828
CIV,2024,11345247.7360603,13053252.3979397,176.37281819999998
CIV,2025,11386284.9907441,13323802.9892559,187.6606785648
CIV,2026,11405751.8710089,13598210.1769911,199.4833013143824
CIV,2027,11425218.7512737,13872617.3647263,211.6517826945597
CIV,2028,11444685.6315384,14147024.5524616,224.35088965623328
CIV,2029,11464152.5118032,14421431.740196802,237.81194303560727
CIV,2030,11483619.392068,14695838.927932002,251.43208159128298
CIV,2031,11481699.184227198,14971534.0317728,265.1465587689893
CIV,2032,11479778.9763864,15247229.135613598,278.885971359746
CIV,2033,11477858.7685456,15522924.2394544,292.57673722649713
CIV,2034,11475938.5607048,15798619.3432952,306.14165867972565
CIV,2035,11474018.352864,16074314.447135998,319.5005674221137
CIV,2036,11447335.9668111,16342728.1951889,332.57104518029104
CIV,2037,11420653.5807582,16611141.9432418,345.26921235990216
CIV,2038,11393971.1947054,16879555.6912946,357.51057534357136
CIV,2039,11367288.8086525,17147969.4393475,369.2109214457246
CIV,2040,11340606.4225996,17416383.1874004,380.28724908909635
CIV,2041,11288812.7258297,17671207.4181703,391.69586656176926
CIV,2042,11237019.0290598,17926031.648940198,403.4467425586223
CIV,2043,11185225.33229,18180855.87971,415.55014483538105
CIV,2044,11133431.6355201,18435680.1104799,428.01664918044247
CIV,2045,11081637.9387502,18690504.3412498,440.8571486558558
CIV,2046,11009091.5152989,18932486.5767011,454.0828631155315
CIV,2047,10936545.0918476,19174468.812152397,467.7053490089975
CIV,2048,10863998.6683964,19416451.0476036,481.73650947926734
CIV,2049,10791452.2449451,19658433.2830549,496.1886047636454
CIV,2050,10718905.8214938,19900415.5185062,511.0742629065548
CIV,2051,,,526.4064907937515
CIV,2052,,,542.1986855175641
CIV,2053,,,558.464646083091
CIV,2054,,,575.2185854655837
CIV,2055,,,592.4751430295512
CIV,2056,,,610.2493973204378
CIV,2057,,,628.556879240051
CIV,2058,,,647.4135856172525
CIV,2059,,,666.8359931857701
CIV,2060,,,686.8410729813432
CIV,2061,,,707.4463051707836
CIV,2062,,,728.6696943259071
CIV,2063,,,750.5297851556844
CIV,2064,,,773.045678710355
CIV,2065,,,796.2370490716656
CIV,2066,,,820.1241605438156
CIV,2067,,,844.7278853601301
CIV,2068,,,870.0697219209341
CIV,2069,,,896.1718135785621
CIV,2070,,,923.0569679859191
CIV,2071,,,950.7486770254967
CIV,2072,,,979.2711373362616
CIV,2073,,,1008.6492714563494
CIV,2074,,,1038.90874960004
CIV,2075,,,1070.0760120880411
CIV,2076,,,1102.1782924506822
CIV,2077,,,1133.6755677030214
CIV,2078,,,1164.9313274433891
CIV,2079,,,1197.1736521797982
CIV,2080,,,1231.6081137103408
CIV,2081,,,1268.5563571216512
CIV,2082,,,1306.6130478353007
CIV,2083,,,1345.8114392703596
CIV,2084,,,1386.1857824484707
CIV,2085,,,1426.0096336997872
CIV,2086,,,1463.6720524179625
CIV,2087,,,1499.5857444398237
CIV,2088,,,1534.7040522518482
CIV,2089,,,1570.0745289389693
CIV,2090,,,1606.8717466541025
CIV,2091,,,1645.9121648644298
CIV,2092,,,1686.7964056859923
CIV,2093,,,1728.8832203596435
CIV,2094,,,1771.528034884071
CIV,2095,,,1814.087772364506
CIV,2096,,,1855.9211122743452
CIV,2097,,,1896.3871574435486
CIV,2098,,,1934.8470345475287
CIV,2099,,,1970.6624948239717
CIV,2100,,,2003.1967816074755
CMR,1979,,,26.117945183958145
CMR,1980,,,28.703621757169994
CMR,1981,,,33.59787630298505
CMR,1982,,,36.13888368777981
CMR,1983,,,38.612228887371465
CMR,1984,,,41.49579014068038
CMR,1985,,,44.85985384738533
CMR,1986,,,47.90628652216127
CMR,1987,,,46.87486417333914
CMR,1988,,,43.18815610610602
CMR,1989,,,42.42372574302795
CMR,1990,,,39.81
CMR,1991,,,38.3
CMR,1992,,,37.11
CMR,1993,,,34.17
CMR,1994,,,34.81
CMR,1995,,,35.82
CMR,1996,,,37.33
CMR,1997,,,39.02
CMR,1998,,,40.86
CMR,1999,,,42.7
CMR,2000,,,44.34
CMR,2001,,,46.26
CMR,2002,,,48.33
CMR,2003,,,50.96
CMR,2004,,,54.55
CMR,2005,,,55.77
CMR,2006,,,57.9
CMR,2007,,,60.4
CMR,2008,,,62.12
CMR,2009,,,63.72
CMR,2010,,,65.57
CMR,2011,10000781.67712,10905610.32288,67.79
CMR,2012,10147706.45677,11337560.54323,70.92
CMR,2013,10293982.671,11783317.329,74.46
CMR,2014,10439096.02472,12242756.97528,78.72
CMR,2015,10582588.34672,12715787.65328,83.19
CMR,2016,10724118.52729,13202430.47271,86.96
CMR,2017,10863853.1361,13702216.8639,90.04
CMR,2018,11000846.02386,14215414.97614,93.6
CMR,2019,11135126.85384,14741260.14616,96.85
CMR,2020,11266064.6816,15279799.3184,97.1
CMR,2021,10044264.779975802,13982481.6580242,100.35
CMR,2022,10049564.4920117,14349439.5339883,103.94
CMR,2023,10054864.2040475,14716397.4099525,108.0653786
CMR,2024,10060163.9160834,15083355.2859166,112.661399151858
CMR,2025,10065463.6281192,15450313.1618808,117.69511046596304
CMR,2026,10043997.9261451,15831721.5518549,122.94195849053568
CMR,2027,10022532.224171,16213129.941829002,128.48787023804374
CMR,2028,10001066.522197,16594538.331803,134.3636205440295
CMR,2029,9979600.82022288,16975946.7217771,140.450292554674
CMR,2030,9958135.1182488,17357355.1117512,146.6173372186656
CMR,2031,9909921.80635024,17749946.2076498,152.8512398202265
CMR,2032,9861708.49445168,18142537.3035483,159.13759444701475
CMR,2033,9813495.18255312,18535128.3994469,165.4611437681775
CMR,2034,9765281.87065456,18927719.4953454,171.80582653557906
CMR,2035,9717068.558756,19320310.591244,178.15483276164386
CMR,2036,9639794.0271048,19714220.5428952,184.4906664504034
CMR,2037,9562519.4954536,20108130.4945464,190.79521567937675
CMR,2038,9485244.9638024,20502040.446197603,197.04982974973888
CMR,2039,9407970.4321512,20895950.3978488,203.235403041792
CMR,2040,9330695.9005,21289860.3495,209.3324651330458
CMR,2041,9222088.711635198,21670033.112364803,215.61243908703713
CMR,2042,9113481.5227704,22050205.8752296,222.08081225964827
CMR,2043,9004874.3339056,22430378.638094395,228.7432366274377
CMR,2044,8896267.1450408,22810551.400959197,235.60553372626086
CMR,2045,8787659.956176,23190724.163824,242.6736997380487
CMR,2046,8653955.31406592,23559866.605934106,249.9539107301902
CMR,2047,8520250.67195584,23929009.048044197,257.4525280520959
CMR,2048,8386546.02984576,24298151.4901542,265.17610389365876
CMR,2049,8252841.38773568,24667293.932264306,273.13138701046853
CMR,2050,8119136.745625599,25036436.374374397,281.3253286207826
CMR,2051,,,289.76508847940613
CMR,2052,,,298.4580411337883
CMR,2053,,,307.411782367802
CMR,2054,,,316.6341358388361
CMR,2055,,,326.13315991400117
CMR,2056,,,335.91715471142123
CMR,2057,,,345.9946693527639
CMR,2058,,,356.3745094333468
CMR,2059,,,367.06574471634724
CMR,2060,,,378.0777170578376
CMR,2061,,,389.42004856957277
CMR,2062,,,401.10265002666
CMR,2063,,,413.1357295274598
CMR,2064,,,425.5298014132836
CMR,2065,,,438.29569545568216
CMR,2066,,,451.4445663193526
CMR,2067,,,464.9879033089332
CMR,2068,,,478.9375404082012
CMR,2069,,,493.30566662044725
CMR,2070,,,508.1048366190607
CMR,2071,,,523.3479817176325
CMR,2072,,,539.0484211691615
CMR,2073,,,555.2198738042364
CMR,2074,,,571.8764700183635
CMR,2075,,,589.0327641189143
CMR,2076,,,606.7037470424818
CMR,2077,,,624.9048594537562
CMR,2078,,,643.083216643043
CMR,2079,,,661.8782983231945
CMR,2080,,,681.7346472728904
CMR,2081,,,702.1866866910772
CMR,2082,,,723.2522872918095
CMR,2083,,,744.9498559105638
CMR,2084,,,767.2983515878807
CMR,2085,,,790.3173021355171
CMR,2086,,,812.7602426819802
CMR,2087,,,834.3710970465922
CMR,2088,,,855.6569482981755
CMR,2089,,,877.201023382676
CMR,2090,,,899.5259428769826
CMR,2091,,,923.0727334878419
CMR,2092,,,947.6830924929847
CMR,2093,,,973.0125481030847
CMR,2094,,,998.7222201746994
CMR,2095,,,1024.4740519606057
CMR,2096,,,1049.930680365815
CMR,2097,,,1074.7556256880061
CMR,2098,,,1098.6130932163646
CMR,2099,,,1121.1680180359488
CMR,2100,,,1142.085964471933
COD,1979,,,57.498571568073885
COD,1980,,,58.88141221428605
COD,1981,,,59.43784155971106
COD,1982,,,59.167993759029976
COD,1983,,,60.00226247103229
COD,1984,,,62.9087720651291
COD,1985,,,63.200668767511296
COD,1986,,,66.18374033333782
COD,1987,,,67.95150803764128
COD,1988,,,68.26748255001631
COD,1989,,,67.4073122698861
COD,1990,,,62.98
COD,1991,,,57.68
COD,1992,,,51.62
COD,1993,,,44.67
COD,1994,,,42.93
COD,1995,,,43.23
COD,1996,,,42.79
COD,1997,,,40.38
COD,1998,,,39.73
COD,1999,,,38.03
COD,2000,,,35.4
COD,2001,,,34.66
COD,2002,,,35.68
COD,2003,,,37.67
COD,2004,,,40.21
COD,2005,,,42.68
COD,2006,,,44.95
COD,2007,,,47.76
COD,2008,,,50.73
COD,2009,,,52.18
COD,2010,,,55.89
COD,2011,39689942.57856,27065208.42144,59.73
COD,2012,40665644.89582,28355104.10418,63.97
COD,2013,41654274.65892,29704529.34108,69.39
COD,2014,42652336.699,31115108.301,75.97
COD,2015,43657619.0232,32586912.9768,81.22
COD,2016,44667921.4709,34121208.5291,83.17
COD,2017,45680986.918,35717778.082,86.27
COD,2018,46691418.2968,37376673.7032,91.29
COD,2019,47694888.73872,39095679.26128,95.29
COD,2020,48687370.44248,40874033.55752,96.95
COD,2021,47256055.2375482,40683835.68645179,102.96
COD,2022,47885033.8258356,42223296.1821644,112.14
COD,2023,48514012.4141231,43762756.6778769,119.02539599999999
COD,2024,49142991.0024105,45302217.173589505,124.61839935804001
COD,2025,49771969.5906979,46841677.6693021,131.66930839371793
COD,2026,50267274.5227545,48493715.5052455,138.48714518234462
COD,2027,50762579.4548111,50145753.3411889,146.53047857453518
COD,2028,51257884.3868678,51797791.17713221,152.95290945045707
COD,2029,51753189.3189244,53449829.013075605,159.1918586269412
COD,2030,52248494.250981,55101866.84901899,165.52914179900827
COD,2031,52584097.7828012,56831782.37719879,171.95633741298775
COD,2032,52919701.3146214,58561697.9053786,178.46441581224005
COD,2033,53255304.8464416,60291613.4335584,185.04374986172527
COD,2034,53590908.3782618,62021528.96173821,191.68412893630867
COD,2035,53926511.910082,63751444.48991801,198.374776327681
COD,2036,54094865.144381605,65532971.395618394,205.10437010353897
COD,2037,54263218.3786812,67314498.3013188,211.86106743030433
COD,2038,54431571.6129808,69096025.2070192,218.63253234731766
COD,2039,54599924.8472804,70877552.1127196,225.4059669562851
COD,2040,54768278.08158,72659079.01842,232.1681459649737
COD,2041,54794547.7927148,74505160.5272852,239.13319034392288
COD,2042,54820817.5038496,76351242.0361504,246.3071860542406
COD,2043,54847087.2149844,78197323.54501559,253.69640163586783
COD,2044,54873356.9261192,80043405.0538808,261.30729368494383
COD,2045,54899626.637254,81889486.562746,269.1465124954922
COD,2046,54787124.4421158,83787943.4578842,277.22090787035694
COD,2047,54674622.2469776,85686400.35302241,285.53753510646766
COD,2048,54562120.0518394,87584857.2481606,294.10366115966167
COD,2049,54449617.8567012,89483314.14329879,302.92677099445154
COD,2050,54337115.661563,91381771.038437,312.0145741242851
COD,2051,,,321.37501134801363
COD,2052,,,331.01626168845405
COD,2053,,,340.94674953910766
COD,2054,,,351.1751520252809
COD,2055,,,361.71040658603937
COD,2056,,,372.56171878362056
COD,2057,,,383.7385703471292
COD,2058,,,395.25072745754306
COD,2059,,,407.10824928126937
COD,2060,,,419.32149675970743
COD,2061,,,431.9011416624987
COD,2062,,,444.85817591237367
COD,2063,,,458.20392118974485
COD,2064,,,471.95003882543716
COD,2065,,,486.10853999020026
COD,2066,,,500.6917961899062
COD,2067,,,515.7125500756034
COD,2068,,,531.1839265778715
COD,2069,,,547.1194443752076
COD,2070,,,563.5330277064639
COD,2071,,,580.4390185376578
COD,2072,,,597.8521890937876
COD,2073,,,615.7877547666012
COD,2074,,,634.2613874095993
COD,2075,,,653.2892290318873
COD,2076,,,672.887905902844
COD,2077,,,693.0745430799292
COD,2078,,,713.8667793723271
COD,2079,,,735.2827827534969
COD,2080,,,757.3412662361018
COD,2081,,,780.0615042231849
COD,2082,,,803.4633493498804
COD,2083,,,827.5672498303768
COD,2084,,,852.3942673252882
COD,2085,,,877.9660953450468
COD,2086,,,904.3050782053982
COD,2087,,,931.4342305515602
COD,2088,,,959.377257468107
COD,2089,,,988.1585751921502
COD,2090,,,1017.8033324479147
COD,2091,,,1048.337432421352
COD,2092,,,1079.7875553939928
COD,2093,,,1112.1811820558125
COD,2094,,,1145.546617517487
COD,2095,,,1179.9130160430116
COD,2096,,,1215.310406524302
COD,2097,,,1251.7697187200313
COD,2098,,,1289.3228102816322
COD,2099,,,1327.4721959033518
COD,2100,,,1364.2445014370974
COG,1979,,,6.100477941200379
COG,1980,,,6.873896534585763
COG,1981,,,7.053511451034488
COG,1982,,,7.2235010770044195
COG,1983,,,7.396359457777136
COG,1984,,,7.572022994899342
COG,1985,,,7.750647017349017
COG,1986,,,7.932244676965506
COG,1987,,,8.116828010598491
COG,1988,,,9.895062691160408
COG,1989,,,11.999643574943317
COG,1990,,,12.12
COG,1991,,,12.41
COG,1992,,,12.73
COG,1993,,,12.61
COG,1994,,,11.92
COG,1995,,,12.39
COG,1996,,,12.92
COG,1997,,,12.84
COG,1998,,,13.32
COG,1999,,,12.98
COG,2000,,,13.96
COG,2001,,,14.49
COG,2002,,,15.15
COG,2003,,,15.28
COG,2004,,,15.81
COG,2005,,,17.04
COG,2006,,,18.4
COG,2007,,,17.18
COG,2008,,,18.26
COG,2009,,,20.39
COG,2010,,,22.41
COG,2011,1594800.26496,2800041.73504,22.91
COG,2012,1616048.68707,2894148.31293,25.19
COG,2013,1635207.83361,2987549.16639,25.01
COG,2014,1653911.32975,3083053.67025,26.67
COG,2015,1673263.96501,3182829.03499,26.78
COG,2016,1693488.83004,3287507.16996,24.45
COG,2017,1714180.22241,3396520.77759,23.08
COG,2018,1735045.05492,3509317.94508,22.55
COG,2019,1755497.04008,3625006.95992,22.81
COG,2020,1775225.37732,3742866.62268,21.38
COG,2021,1640299.41049407,3537672.98830593,21.59
COG,2022,1647125.8105614,3631348.5620386,21.91
COG,2023,1653952.21062872,3725024.13577128,22.7936303
COG,2024,1660778.61069605,3818699.70950395,23.803843994895995
COG,2025,1667605.01076337,3912375.28323663,24.573660309690936
COG,2026,1669702.2493443,4010290.1044557,25.494681098098148
COG,2027,1671799.48792522,4108204.92567478,26.48361977789338
COG,2028,1673896.72650615,4206119.74689385,27.52945792292239
COG,2029,1675993.96508707,4304034.56811292,28.634215069369265
COG,2030,1678091.203668,4401949.389332,29.756936611134627
COG,2031,1675137.09044267,4503020.20375733,30.89627561045386
COG,2032,1672182.97721734,4604091.01818266,32.05078516744667
COG,2033,1669228.86399201,4705161.83260799,33.218919738490406
COG,2034,1666274.75076668,4806232.64703332,34.39903696170925
COG,2035,1663320.63754136,4907303.46145864,35.58939999984331
COG,2036,1654550.70674408,5008410.84485592,36.78818040783803
COG,2037,1645780.77594681,5109518.22825319,37.993461529399916
COG,2038,1637010.84514953,5210625.61165047,39.20324242351697
COG,2039,1628240.91435226,5311732.99504774,40.41544231856341
COG,2040,1619470.98355498,5412840.37844502,41.627905588120306
COG,2041,1604473.31862327,5510500.22817673,42.87674275576392
COG,2042,1589475.65369155,5608160.07790845,44.16304503843684
COG,2043,1574477.98875984,5705819.92764016,45.48793638958995
COG,2044,1559480.32382812,5803479.77737188,46.85257448127765
COG,2045,1544482.65889641,5901139.62710359,48.25815171571598
COG,2046,1524392.27083153,5996772.06416848,49.70589626718747
COG,2047,1504301.88276664,6092404.50123336,51.19707315520309
COG,2048,1484211.49470175,6188036.93829825,52.73298534985919
COG,2049,1464121.10663687,6283669.37536313,54.31497491035497
COG,2050,1444030.71857198,6379301.81242802,55.944424157665615
COG,2051,,,57.622756882395585
COG,2052,,,59.35143958886746
COG,2053,,,61.13198277653348
